gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
3412-4,1459885198719.0,33,far,target,282,61,50,2,3,distr2,59,38,50,3,1,distr1,334,84,50,1,2,25,74,61,True,1459885197100.0,speaker,grapes,118.0,1.0,1,6,6.0,1.0,human
4860-7,1476988853645.0,23,close,distr1,312,26,50,1,2,target,256,11,50,3,1,distr2,264,5,50,2,3,14,7,18,False,1476988843702.0,speaker,"Darkest color, but not gray",308.0,0.0,5,22,16.0,3.0,human
7886-0,1476990508182.0,20,close,target,148,45,50,3,1,distr2,81,62,50,2,3,distr1,111,62,50,1,2,14,19,9,True,1476990498054.0,listener,That one was a bit difficult,460.0,1.0,6,23,15.0,3.0,human
6655-7,1476989707883.0,22,far,target,279,82,50,2,2,distr1,224,46,50,1,1,distr2,86,6,50,3,3,22,48,35,True,1476989663433.0,speaker,purply blue,381.0,1.0,2,10,10.0,2.0,human
6407-f,1476998689748.0,30,close,target,329,22,50,3,3,distr1,333,46,50,2,2,distr2,319,80,50,1,1,10,16,10,True,1476998682534.0,speaker,purple not pink,254.0,1.0,3,13,10.0,2.0,human
8270-5,1476997807812.0,34,close,target,335,26,50,1,2,distr1,281,33,50,2,3,distr2,333,46,50,3,1,15,7,16,True,1476997805949.0,speaker,rose pink,300.0,1.0,2,8,8.0,2.0,human
9922-e,1476498509674.0,18,split,target,67,26,50,1,2,distr2,301,13,50,2,1,distr1,40,20,50,3,3,13,45,32,True,1476498507887.0,speaker,green,157.0,1.0,1,5,5.0,1.0,human
3682-7,1477001704711.0,49,close,distr1,104,44,50,3,1,target,158,48,50,1,3,distr2,128,64,50,2,2,14,15,7,False,1477001702755.0,speaker,teal,236.0,0.0,1,4,4.0,1.0,human
8366-5,1476993477249.0,27,close,target,123,43,50,1,2,distr1,132,64,50,3,3,distr2,167,73,50,2,1,7,18,17,True,1476993475489.0,speaker,duller green,254.0,1.0,2,11,11.0,2.0,human
8891-9,1476501745948.0,6,close,target,149,92,50,2,3,distr2,144,56,50,1,1,distr1,99,35,50,3,2,19,11,10,True,1476501743497.0,speaker,bright green,286.0,1.0,2,11,11.0,2.0,human
0237-1,1476996122468.0,24,close,target,163,52,50,2,3,distr2,121,28,50,3,2,distr1,139,20,50,1,1,13,14,8,True,1476996116715.0,speaker,aqua,268.0,1.0,1,4,4.0,1.0,human
7658-c,1476479613516.0,20,far,target,62,11,50,2,2,distr1,190,41,50,1,1,distr2,259,97,50,3,3,25,58,38,True,1476479601163.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
8719-a,1476988476283.0,21,split,target,247,75,50,3,1,distr2,0,57,50,2,3,distr1,232,43,50,1,2,14,43,40,True,1476988467774.0,listener,greyish blue?,256.0,1.0,2,11,11.0,2.0,human
3772-3,1476466952526.0,35,split,target,111,37,50,3,2,distr1,161,73,50,2,3,distr2,344,12,50,1,1,16,45,52,True,1476466950269.0,speaker,the darker green,721.0,1.0,3,14,11.0,2.0,human
4080-f,1476996387344.0,17,close,target,150,57,50,2,3,distr2,96,35,50,3,1,distr1,99,48,50,1,2,12,12,6,True,1476996376700.0,speaker,lol yea,294.0,1.0,2,6,6.0,2.0,human
8695-0,1476990402270.0,22,far,target,30,94,50,2,2,distr1,301,7,50,3,1,distr2,79,79,50,1,3,37,49,55,True,1476990400888.0,speaker,orange,476.0,1.0,1,6,6.0,1.0,human
3800-7,1476500879319.0,45,close,target,134,18,50,2,3,distr1,70,38,50,1,2,distr2,49,14,50,3,1,18,16,17,True,1476500859849.0,speaker,oh no we almost done,,1.0,5,16,12.0,3.0,human
6545-2,1476988477392.0,18,far,target,275,93,50,2,1,distr1,218,12,50,3,2,distr2,33,23,50,1,3,23,50,25,True,1476988475556.0,speaker,purple,275.0,1.0,1,6,6.0,1.0,human
5199-4,1476991474141.0,16,split,target,118,50,50,2,1,distr1,93,91,50,3,2,distr2,157,22,50,1,3,14,21,32,True,1476991469198.0,speaker,It's the darker green but without any blue,555.0,1.0,8,35,22.0,4.0,human
7883-3,1459885126408.0,8,split,target,61,10,50,2,1,distr2,332,71,50,3,3,distr1,157,27,50,1,2,17,43,65,True,1459885122744.0,speaker,pinkish gray,8.0,1.0,2,11,11.0,2.0,human
2955-4,1477002054272.0,23,far,target,249,11,50,2,1,distr2,152,83,50,3,3,distr1,150,16,50,1,2,28,47,26,True,1477002052197.0,speaker,dark blue,319.0,1.0,2,8,8.0,2.0,human
1691-5,1476464580924.0,33,far,target,321,94,50,3,1,distr2,127,98,50,1,3,distr1,97,29,50,2,2,74,104,24,True,1476464579715.0,speaker,pink,691.0,1.0,1,4,4.0,1.0,human
5456-5,1476504046066.0,21,split,distr1,267,28,50,1,2,distr2,62,11,50,2,3,target,262,77,50,3,1,17,57,42,False,1476504045882.0,speaker,brighter,74.0,0.0,1,8,8.0,1.0,human
2919-4,1476495063549.0,2,far,target,234,43,50,2,3,distr2,111,21,50,3,2,distr1,33,42,50,1,1,51,50,28,True,1476495061589.0,speaker,now blue,902.0,1.0,2,7,7.0,2.0,human
9921-8,1476995102130.0,7,far,target,187,38,50,2,3,distr2,310,15,50,1,2,distr1,26,47,50,3,1,40,40,32,True,1476995100517.0,speaker,blue,262.0,1.0,1,4,4.0,1.0,human
7830-6,1476469829269.0,21,split,target,44,24,50,3,3,distr1,148,5,50,2,2,distr2,67,64,50,1,1,17,24,33,True,1476469825686.0,listener,yeah it was,345.0,1.0,3,9,4.0,1.0,human
0519-6,1476471766986.0,29,split,target,140,93,50,2,3,distr1,92,85,50,1,2,distr2,263,70,50,3,1,8,74,105,True,1476471760397.0,speaker,no i would say the other one,669.0,1.0,7,22,6.0,2.0,human
2136-2,1476990537619.0,48,far,target,58,67,50,1,3,distr1,193,60,50,2,1,distr2,220,79,50,3,2,49,78,30,True,1476990536365.0,speaker,yellow,332.0,1.0,1,6,6.0,1.0,human
8141-6,1476995189712.0,4,close,target,162,94,50,1,3,distr1,150,55,50,3,2,distr2,131,94,50,2,1,12,15,17,True,1476995185653.0,speaker,lightest green; looks like a seafoam color,330.0,1.0,7,35,34.0,6.0,human
6089-c,1476483220145.0,24,far,target,355,25,50,1,1,distr2,287,96,50,2,2,distr1,56,54,50,3,3,48,30,81,True,1476483218086.0,speaker,peach,549.0,1.0,1,5,5.0,1.0,human
1641-c,1476474563676.0,33,close,target,219,8,50,3,3,distr1,232,21,50,2,2,distr2,312,3,50,1,1,12,8,16,True,1476474545742.0,listener,"What I see is grey, blue, or dark brownish",765.0,1.0,9,32,23.0,5.0,human
3772-3,1476466709076.0,17,split,target,133,61,50,2,3,distr1,111,69,50,3,2,distr2,321,27,50,1,1,6,74,76,True,1476466705446.0,speaker,the less lime-y green,721.0,1.0,4,17,14.0,4.0,human
5613-0,1459882811882.0,26,far,target,100,31,50,1,1,distr2,204,37,50,2,2,distr1,353,48,50,3,3,60,42,46,True,1459882805703.0,speaker,Green,102.0,1.0,1,5,5.0,1.0,human
5083-e,1476989589791.0,5,far,target,276,76,50,3,3,distr2,71,3,50,2,1,distr1,339,44,50,1,2,25,41,31,True,1476989580332.0,speaker,It's the purple one,417.0,1.0,4,16,9.0,2.0,human
3999-9,1476992278018.0,37,close,target,162,94,50,3,2,distr1,128,66,50,2,1,distr2,100,70,50,1,3,15,18,5,True,1476992274136.0,speaker,teal,233.0,1.0,1,4,4.0,1.0,human
9973-5,1476499514909.0,44,split,target,268,63,50,1,3,distr1,256,94,50,2,2,distr2,103,62,50,3,1,8,69,74,True,1476499505172.0,listener,my being a guy hinders my ability lol,324.0,1.0,8,30,20.0,4.0,human
5042-9,1476472984079.0,7,split,target,143,87,50,1,1,distr1,138,53,50,2,2,distr2,267,14,50,3,3,11,52,45,True,1476472973366.0,speaker,brighest,689.0,1.0,1,8,8.0,1.0,human
2641-2,1476489623038.0,11,far,target,312,1,50,2,3,distr1,331,84,50,1,2,distr2,30,58,50,3,1,28,26,41,True,1476489621082.0,speaker,dull lavender,619.0,1.0,2,12,12.0,2.0,human
4020-0,1476998548483.0,22,split,target,317,98,50,2,3,distr2,223,32,50,3,1,distr1,188,3,50,1,2,16,36,21,True,1476998546750.0,speaker,pink,232.0,1.0,1,4,4.0,1.0,human
7564-3,1476490554033.0,39,close,target,164,20,50,1,1,distr2,85,9,50,3,3,distr1,111,27,50,2,2,15,12,15,True,1476490551669.0,speaker,blue,258.0,1.0,1,4,4.0,1.0,human
0517-a,1476481823588.0,4,split,target,227,79,50,3,2,distr1,253,95,50,1,1,distr2,168,85,50,2,3,9,62,67,True,1476481800425.0,speaker,good work,549.0,1.0,2,8,8.0,2.0,human
6736-1,1476993125196.0,43,split,target,287,12,50,1,2,distr2,171,81,50,3,1,distr1,233,8,50,2,3,11,48,39,True,1476993115801.0,speaker,the brighter purple. not the one that is more grey,279.0,1.0,10,40,21.0,4.0,human
0716-6,1476990385860.0,39,close,distr2,293,56,50,1,3,target,320,45,50,2,1,distr1,293,16,50,3,2,13,10,16,False,1476990383379.0,speaker,Pink'ish in the middle,385.0,0.0,4,19,14.0,2.0,human
9000-1,1476466016448.0,10,far,target,193,27,50,3,3,distr2,113,92,50,2,2,distr1,255,67,50,1,1,31,45,78,True,1476466014728.0,speaker,gray,128.0,1.0,1,4,4.0,1.0,human
5759-a,1476989563211.0,11,close,target,22,81,50,2,2,distr2,7,49,50,1,3,distr1,0,96,50,3,1,13,16,12,True,1476989556362.0,speaker,the orange one know red/pink hue,353.0,1.0,6,26,23.0,6.0,human
0532-1,1476998907624.0,12,split,target,319,53,50,1,2,distr1,294,64,50,2,1,distr2,224,16,50,3,3,11,28,26,True,1476998900621.0,speaker,pink not purple,529.0,1.0,3,13,10.0,2.0,human
4860-7,1476988904693.0,25,far,target,220,68,50,3,3,distr2,34,36,50,2,2,distr1,317,23,50,1,1,27,50,37,True,1476988888387.0,speaker,Color of the sky,308.0,1.0,4,13,8.0,2.0,human
1903-c,1476487983789.0,36,far,target,223,56,50,1,2,distr2,355,87,50,3,3,distr1,191,46,50,2,1,29,46,65,True,1476487982338.0,speaker,darker blue,789.0,1.0,2,10,10.0,2.0,human
6771-0,1476996464638.0,16,split,target,14,66,50,2,1,distr1,24,90,50,3,2,distr2,87,14,50,1,3,11,39,38,True,1476996462140.0,speaker,the redder of the oranges,565.0,1.0,5,21,13.0,2.0,human
8446-8,1476988378633.0,4,close,target,1,8,50,3,2,distr2,336,22,50,1,3,distr1,5,46,50,2,1,19,13,18,True,1476988374598.0,speaker,light purple,298.0,1.0,2,11,11.0,2.0,human
0147-d,1476995371582.0,42,close,target,291,67,50,1,1,distr2,249,60,50,2,3,distr1,270,96,50,3,2,12,18,9,True,1476995367636.0,speaker,bright purple,382.0,1.0,2,12,12.0,2.0,human
3412-4,1459884973373.0,17,close,target,76,60,50,2,1,distr2,87,52,50,3,2,distr1,122,40,50,1,3,16,6,10,True,1459884954889.0,speaker,pea soup,118.0,1.0,2,7,7.0,2.0,human
4333-f,1476994701823.0,36,split,target,295,21,50,3,1,distr1,277,46,50,1,3,distr2,77,88,50,2,2,13,75,93,True,1476994700461.0,speaker,pale purple,262.0,1.0,2,10,10.0,2.0,human
9070-4,1476475718063.0,6,split,target,337,58,50,1,3,distr2,163,83,50,3,2,distr1,304,66,50,2,1,18,84,60,True,1476475712661.0,speaker,red,,1.0,1,3,3.0,1.0,human
5491-0,1476487753019.0,32,far,target,199,39,50,1,2,distr2,179,89,50,3,3,distr1,235,37,50,2,1,23,29,53,True,1476487723134.0,speaker,"sorry, had to go turn on the heat ... getting cold here!",584.0,1.0,11,40,26.0,6.0,human
9960-e,1459897469023.0,33,close,target,326,20,50,1,2,distr1,333,86,50,3,1,distr2,354,30,50,2,3,18,12,15,True,1459897467583.0,speaker,gray,126.0,1.0,1,4,4.0,1.0,human
3454-a,1476990595892.0,27,split,target,266,86,50,1,3,distr1,248,90,50,2,1,distr2,330,52,50,3,2,7,26,31,True,1476990594879.0,speaker,purple,325.0,1.0,1,6,6.0,1.0,human
8461-d,1476995705507.0,34,split,target,100,65,50,2,2,distr2,184,34,50,3,1,distr1,134,97,50,1,3,9,35,39,True,1476995699993.0,speaker,same green darker not bright,279.0,1.0,5,24,17.0,3.0,human
1359-d,1476993949977.0,17,split,target,292,40,50,3,3,distr2,196,84,50,1,1,distr1,320,33,50,2,2,9,48,54,True,1476993949193.0,listener,k,570.0,1.0,1,1,1.0,1.0,human
3174-b,1476992986799.0,47,close,target,169,21,50,3,1,distr2,88,19,50,2,3,distr1,181,19,50,1,2,5,15,19,True,1476992985453.0,speaker,green> maybe?,590.0,1.0,2,10,10.0,2.0,human
4742-9,1476989772472.0,9,far,target,269,53,50,1,3,distr2,52,78,50,2,1,distr1,110,91,50,3,2,72,81,28,True,1476989771188.0,speaker,purpleish,484.0,1.0,1,9,9.0,1.0,human
2753-b,1476990476690.0,49,far,target,3,67,50,2,3,distr2,77,0,50,1,1,distr1,284,99,50,3,2,40,29,33,True,1476990471984.0,speaker,orange,474.0,1.0,1,6,6.0,1.0,human
5697-7,1476991504439.0,34,close,distr2,309,5,50,2,1,target,281,2,50,3,2,distr1,273,10,50,1,3,11,6,6,False,1476991494805.0,listener,ok,313.0,0.0,1,2,2.0,1.0,human
1220-a,1459892504517.0,21,split,distr1,207,7,50,2,1,distr2,328,79,50,1,3,target,244,29,50,3,2,17,29,31,False,1459892498093.0,speaker,blue,34.0,0.0,1,4,4.0,1.0,human
3000-6,1476996353464.0,31,split,target,154,32,50,2,2,distr2,21,90,50,1,3,distr1,150,17,50,3,1,8,54,47,True,1476996350857.0,speaker,brighter of the similar shades,655.0,1.0,5,26,21.0,3.0,human
3720-1,1459883359768.0,33,far,target,123,0,50,1,3,distr1,173,95,50,3,2,distr2,129,18,50,2,1,37,21,27,True,1459883358529.0,speaker,grey,182.0,1.0,1,4,4.0,1.0,human
6327-c,1476992166864.0,40,close,target,323,43,50,2,1,distr1,333,24,50,3,3,distr2,345,16,50,1,2,9,15,7,True,1476992165150.0,speaker,Brightest pink.,415.0,1.0,2,13,13.0,2.0,human
2472-9,1476996456943.0,7,close,target,191,78,50,3,1,distr1,188,22,50,2,2,distr2,181,43,50,1,3,15,11,12,True,1476996453139.0,speaker,brightest blue,551.0,1.0,2,13,13.0,2.0,human
4503-8,1476469341569.0,46,split,target,11,85,50,2,2,distr2,268,67,50,1,3,distr1,3,77,50,3,1,6,48,44,True,1476469339997.0,speaker,orangish,232.0,1.0,1,8,8.0,1.0,human
8890-2,1476992506172.0,47,close,target,251,51,50,3,3,distr1,222,39,50,2,1,distr2,253,33,50,1,2,15,8,11,True,1476992500856.0,speaker,blue,44.0,1.0,1,4,4.0,1.0,human
4377-5,1476486941954.0,9,close,target,81,99,50,2,3,distr1,77,46,50,3,1,distr2,101,59,50,1,2,17,14,9,True,1476486939485.0,speaker,neon bright,785.0,1.0,2,10,10.0,2.0,human
7012-b,1476478215330.0,45,close,target,154,37,50,1,3,distr1,70,27,50,3,2,distr2,154,23,50,2,1,17,7,17,True,1476478213443.0,speaker,mint green,345.0,1.0,2,9,9.0,2.0,human
7973-7,1476494643220.0,12,split,target,343,47,50,1,2,distr1,341,20,50,3,3,distr2,83,64,50,2,1,11,73,59,True,1476494641833.0,speaker,pink,783.0,1.0,1,4,4.0,1.0,human
5936-8,1476473518846.0,47,close,distr1,230,36,50,3,2,distr2,250,85,50,1,1,target,222,86,50,2,3,9,13,18,False,1476473511871.0,speaker,So you see the two that look very similar? It's the one that..is..uhm,678.0,0.0,13,52,23.0,6.0,human
2329-a,1476988585936.0,50,split,target,114,32,50,2,2,distr2,257,32,50,3,3,distr1,78,50,50,1,1,13,52,73,True,1476988579895.0,speaker,good job!!,184.0,1.0,2,7,7.0,2.0,human
5528-c,1476497151836.0,22,split,target,154,72,50,2,2,distr2,257,89,50,3,1,distr1,107,49,50,1,3,13,68,70,True,1476497138947.0,listener,sorry :(,665.0,1.0,1,5,5.0,1.0,human
0713-f,1476988173117.0,3,far,target,31,46,50,2,3,distr2,153,78,50,1,1,distr1,222,59,50,3,2,50,46,59,True,1476988171713.0,speaker,brown,201.0,1.0,1,5,5.0,1.0,human
9165-1,1476473214778.0,1,split,target,355,7,50,3,1,distr1,47,5,50,2,2,distr2,210,67,50,1,3,12,28,32,True,1476473212522.0,speaker,purple-ish,680.0,1.0,1,9,9.0,2.0,human
5080-2,1476466399706.0,45,far,target,171,96,50,1,1,distr1,275,17,50,2,2,distr2,182,25,50,3,3,52,26,32,True,1476466396009.0,speaker,bright blue,255.0,1.0,2,10,10.0,2.0,human
5148-b,1476993946050.0,41,split,target,118,78,50,2,1,distr2,43,42,50,3,2,distr1,121,30,50,1,3,18,33,26,True,1476993944592.0,speaker,neon green,480.0,1.0,2,9,9.0,2.0,human
2119-3,1476498497306.0,22,split,target,312,74,50,2,2,distr2,247,67,50,3,1,distr1,312,22,50,1,3,15,28,27,True,1476498492618.0,speaker,the brightest pink one,279.0,1.0,4,19,16.0,3.0,human
6459-4,1476497228804.0,46,split,target,286,91,50,2,2,distr1,277,63,50,3,3,distr2,146,91,50,1,1,8,66,68,True,1476497225864.0,speaker,pastel jummy hendrix song,915.0,1.0,4,22,22.0,4.0,human
5087-4,1476992738724.0,49,far,target,191,20,50,2,2,distr2,57,79,50,1,1,distr1,352,92,50,3,3,51,44,60,True,1476992737180.0,speaker,blue,347.0,1.0,1,4,4.0,1.0,human
2448-0,1476505677530.0,8,far,target,349,31,50,3,2,distr1,188,34,50,2,1,distr2,44,91,50,1,3,50,49,44,True,1476505675836.0,speaker,pinkish,908.0,1.0,1,7,7.0,1.0,human
9342-d,1476469002165.0,6,split,target,305,20,50,3,1,distr1,296,4,50,2,2,distr2,144,89,50,1,3,15,76,50,True,1476468997083.0,speaker,girl color,205.0,1.0,2,9,9.0,2.0,human
3824-b,1476488689547.0,24,close,target,251,21,50,2,1,distr2,234,12,50,3,2,distr1,339,15,50,1,3,17,9,16,True,1476488669946.0,speaker,brighter blue,266.0,1.0,2,12,12.0,2.0,human
1891-2,1476990511488.0,7,split,target,327,15,50,3,1,distr1,272,32,50,2,2,distr2,20,90,50,1,3,16,33,45,True,1476990508829.0,speaker,Purple grey one,44.0,1.0,3,13,13.0,3.0,human
9260-e,1476487160917.0,49,close,target,163,55,50,2,1,distr1,122,69,50,3,3,distr2,115,28,50,1,2,19,15,17,True,1476487157955.0,speaker,blue,286.0,1.0,1,4,4.0,1.0,human
3412-4,1459884729729.0,5,far,target,311,85,50,2,3,distr1,147,58,50,3,1,distr2,295,8,50,1,2,92,24,42,True,1459884727439.0,speaker,miss piggy,118.0,1.0,2,9,9.0,2.0,human
3285-1,1476997662939.0,6,close,target,256,21,50,3,3,distr2,214,8,50,1,1,distr1,280,12,50,2,2,8,16,16,True,1476997660291.0,speaker,dark purple,295.0,1.0,2,10,10.0,2.0,human
6178-5,1476993640518.0,19,far,target,74,84,50,1,3,distr1,296,42,50,3,2,distr2,350,24,50,2,1,88,62,21,True,1476993639230.0,speaker,yellow,344.0,1.0,1,6,6.0,1.0,human
6143-1,1476471487545.0,43,close,target,116,75,50,1,1,distr2,104,95,50,2,2,distr1,133,69,50,3,3,5,6,10,True,1476471477235.0,speaker,"middle shade. Not brightest neon, but more neon than color of grass.",734.0,1.0,12,54,38.0,7.0,human
3596-8,1476492291039.0,12,close,target,146,79,50,1,2,distr1,76,94,50,2,1,distr2,72,56,50,3,3,18,19,11,True,1476492283683.0,speaker,the bright green not yellow,767.0,1.0,5,23,17.0,3.0,human
0415-a,1476501906999.0,14,far,target,56,28,50,3,2,distr2,201,98,50,1,1,distr1,136,59,50,2,3,23,53,54,True,1476501903787.0,speaker,mustard yellow,549.0,1.0,2,13,13.0,2.0,human
8185-2,1476988886506.0,47,far,target,222,54,50,3,2,distr2,338,71,50,1,3,distr1,294,58,50,2,1,27,38,21,True,1476988883075.0,speaker,it is blue,241.0,1.0,3,8,4.0,1.0,human
8636-b,1476998008343.0,35,close,target,104,27,50,1,3,distr2,158,44,50,3,1,distr1,131,10,50,2,2,14,13,17,True,1476997989803.0,speaker,greenish,258.0,1.0,1,8,8.0,1.0,human
9342-d,1476469570002.0,32,far,target,110,74,50,3,3,distr2,236,23,50,2,1,distr1,34,58,50,1,2,44,59,47,True,1476469568161.0,speaker,frog,205.0,1.0,1,4,4.0,1.0,human
8569-c,1476995232074.0,9,close,target,266,97,50,1,3,distr2,252,95,50,2,2,distr1,222,71,50,3,1,17,6,16,True,1476995230649.0,speaker,purple,233.0,1.0,1,6,6.0,1.0,human
0315-b,1476500455101.0,31,close,target,280,57,50,1,1,distr1,273,93,50,2,3,distr2,232,48,50,3,2,7,16,16,True,1476500429700.0,listener,dang,956.0,1.0,1,4,4.0,1.0,human
0716-6,1476990070787.0,17,split,target,53,60,50,1,2,distr2,306,13,50,3,3,distr1,72,48,50,2,1,11,51,54,True,1476990069255.0,speaker,Orange image on the left,385.0,1.0,5,20,15.0,3.0,human
4119-5,1476989660886.0,42,close,target,282,96,50,2,3,distr2,272,56,50,3,1,distr1,295,88,50,1,2,9,8,16,True,1476989647754.0,speaker,or purple,215.0,1.0,2,8,6.0,1.0,human
6468-7,1476991461858.0,41,close,target,158,71,50,2,2,distr1,139,54,50,1,3,distr2,150,38,50,3,1,8,11,10,True,1476991456526.0,speaker,lightest green,379.0,1.0,2,13,13.0,2.0,human
2986-c,1476488087658.0,45,split,target,356,73,50,2,3,distr2,219,88,50,1,2,distr1,357,92,50,3,1,6,45,49,True,1476488077421.0,listener,yikes!,821.0,1.0,1,5,5.0,1.0,human
9148-7,1476460365979.0,20,far,target,209,86,50,1,1,distr2,181,56,50,3,3,distr1,253,63,50,2,2,28,32,52,True,1476460344603.0,speaker,blue,217.0,1.0,1,4,4.0,1.0,human
4076-9,1476999986455.0,47,close,target,91,60,50,3,3,distr1,119,58,50,1,2,distr2,158,54,50,2,1,7,19,15,True,1476999980332.0,speaker,"green, not grass or blue, more olive",292.0,1.0,7,28,19.0,4.0,human
1193-e,1476992786525.0,16,split,distr1,31,29,50,2,3,target,21,46,50,3,2,distr2,261,47,50,1,1,10,45,47,False,1476992783855.0,speaker,peach,620.0,0.0,1,5,5.0,1.0,human
9922-e,1476498763250.0,31,close,distr1,282,47,50,3,3,distr2,264,20,50,1,2,target,306,55,50,2,1,9,17,13,False,1476498757254.0,speaker,bright purple,157.0,0.0,2,12,12.0,2.0,human
0599-7,1476995649769.0,25,far,target,306,66,50,1,2,distr2,253,36,50,3,3,distr1,113,2,50,2,1,37,21,31,True,1476995647621.0,speaker,pink,226.0,1.0,1,4,4.0,1.0,human
5589-f,1476992295647.0,6,split,target,226,62,50,1,1,distr1,272,81,50,3,3,distr2,333,93,50,2,2,16,38,31,True,1476992294169.0,speaker,blue,472.0,1.0,1,4,4.0,1.0,human
9375-7,1476998410072.0,10,split,target,234,98,50,2,3,distr1,229,38,50,1,1,distr2,324,0,50,3,2,17,37,25,True,1476998406129.0,speaker,"intense, saturated blue",479.0,1.0,3,20,20.0,3.0,human
7201-5,1476992732624.0,43,close,target,11,19,50,1,1,distr2,228,5,50,2,3,distr1,27,21,50,3,2,9,18,19,True,1476992730022.0,speaker,pinkish brown,414.0,1.0,2,12,12.0,2.0,human
5727-1,1476491411857.0,3,far,target,208,78,50,3,1,distr2,285,79,50,2,3,distr1,21,89,50,1,2,51,36,50,True,1476491408309.0,speaker,sky,896.0,1.0,1,3,3.0,1.0,human
5286-9,1476473240503.0,50,close,target,290,22,50,1,1,distr2,223,24,50,3,3,distr1,243,35,50,2,2,16,17,11,True,1476473235587.0,speaker,the more grey one that almost looks purple,665.0,1.0,8,35,24.0,5.0,human
9680-6,1459897532304.0,18,split,distr1,302,12,50,3,2,target,309,24,50,2,1,distr2,352,76,50,1,3,8,27,28,False,1459897532658.0,speaker,the less muted one,180.0,0.0,4,15,12.0,3.0,human
8774-f,1476993792503.0,17,split,target,113,46,50,2,1,distr2,232,65,50,1,2,distr1,118,16,50,3,3,17,67,50,True,1476993788654.0,speaker,Target is the bright yellow-green square.,463.0,1.0,6,34,29.0,5.0,human
6089-c,1476482822054.0,3,far,target,8,3,50,2,2,distr1,333,49,50,3,3,distr2,18,85,50,1,1,25,28,33,True,1476482820396.0,speaker,grey,549.0,1.0,1,4,4.0,1.0,human
7757-1,1476472061986.0,15,split,target,27,57,50,3,2,distr2,302,33,50,2,1,distr1,38,19,50,1,3,17,44,40,True,1476472060606.0,speaker,sort of like a pumpkin,737.0,1.0,5,18,15.0,3.0,human
2867-c,1476468092612.0,43,close,target,187,61,50,3,2,distr1,171,71,50,1,1,distr2,183,45,50,2,3,18,5,15,True,1476468084562.0,speaker,"one is aqua, one is dusty/dull blue, and one looks like the sky",364.0,1.0,13,48,38.0,10.0,human
1623-4,1476997507438.0,18,split,target,243,32,50,2,1,distr1,235,22,50,3,2,distr2,191,67,50,1,3,7,37,32,True,1476997505247.0,speaker,dark purple,334.0,1.0,2,10,10.0,2.0,human
1157-c,1476988843790.0,32,close,distr2,56,5,50,1,1,target,109,12,50,3,2,distr1,167,11,50,2,3,9,12,12,False,1476988839891.0,speaker,the lighter greenish tinged gray,277.0,0.0,5,28,25.0,4.0,human
7314-4,1459886780433.0,44,far,target,158,30,50,2,1,distr1,104,55,50,1,2,distr2,322,28,50,3,3,21,43,72,True,1459886779073.0,speaker,darker green,129.0,1.0,2,11,11.0,2.0,human
5896-6,1476990200582.0,8,far,target,144,7,50,3,3,distr2,174,91,50,1,2,distr1,241,39,50,2,1,36,31,59,True,1476990198346.0,speaker,gray,219.0,1.0,1,4,4.0,1.0,human
3603-b,1476997777294.0,2,close,target,311,60,50,2,2,distr1,298,61,50,3,1,distr2,328,94,50,1,3,5,13,17,True,1476997759356.0,speaker,squint your eyes,123.0,1.0,3,14,10.0,2.0,human
9146-e,1459892141631.0,30,close,target,312,37,50,1,1,distr1,279,11,50,3,2,distr2,244,21,50,2,3,15,19,11,True,1459892140017.0,speaker,bright purple,144.0,1.0,2,12,12.0,2.0,human
8757-5,1459897910681.0,24,close,distr1,226,96,50,1,3,distr2,282,69,50,3,2,target,266,49,50,2,1,12,8,16,False,1459897901263.0,listener,good one!,198.0,0.0,2,7,7.0,2.0,human
2200-3,1477000379108.0,32,far,target,228,45,50,3,2,distr2,309,35,50,2,3,distr1,130,39,50,1,1,55,24,75,True,1477000378236.0,speaker,blue,335.0,1.0,1,4,4.0,1.0,human
